timestamp,price,market_cap,volume_24h,circulating_supply,price_change_24h,bullish_sentiment,bearish_sentiment
2025-11-13 11:00:46,"$101,379.74",$2.02T,$78.3B,19.94M BTC,0.77% (24h),82%,18%
2025-11-13 11:36:28,"$101,207.96",$2.01T,$77.94B,19.94M BTC,0.78% (24h),82%,18%
2025-11-13 12:26:15,"$100,260.96",$2T,$80.31B,19.94M BTC,1.34% (24h),82%,18%
2025-11-13 12:45:45,"$100,004.13",$1.99T,$82.45B,19.94M BTC,1.82% (24h),82%,18%
2025-11-13 12:58:41,"$99,740.44",$1.98T,$82.45B,19.94M BTC,1.97% (24h),82%,18%
2025-11-13 13:39:56,"$98,375.13",$1.96T,$86.98B,19.94M BTC,3.33% (24h),82%,18%
2025-11-13 13:57:45,"$98,484.99",$1.96T,$88.79B,19.94M BTC,3.03% (24h),82%,18%
2025-11-13 14:21:55,"$98,534.77",$1.96T,$91.7B,19.94M BTC,2.62% (24h),82%,18%
2025-11-13 14:34:56,"$98,754.70",$1.96T,$91.13B,19.94M BTC,2.17% (24h),82%,18%
2025-11-13 14:49:41,"$98,645.72",$1.96T,$93.62B,19.94M BTC,2.59% (24h),82%,18%
2025-11-13 15:02:05,"$98,613.40",$1.96T,$93.7B,19.94M BTC,2.58% (24h),82%,18%
2025-11-13 15:33:40,"$98,412.72",$1.96T,$93.08B,19.94M BTC,3.28% (24h),82%,18%
2025-11-13 15:52:21,"$98,253.19",$1.95T,$96.41B,19.94M BTC,3.3% (24h),82%,18%
2025-11-13 16:23:34,"$98,431.99",$1.96T,$94.17B,19.94M BTC,3.21% (24h),82%,18%
2025-11-13 16:40:38,"$98,506.00",$1.96T,$97.84B,19.94M BTC,3.27% (24h),82%,18%
2025-11-13 16:52:52,"$98,780.56",$1.97T,$98.99B,19.94M BTC,2.95% (24h),82%,18%
2025-11-13 17:25:04,"$99,390.66",$1.98T,$99.07B,19.94M BTC,2.29% (24h),82%,18%
2025-11-13 17:44:27,"$99,818.17",$1.99T,$100.09B,19.94M BTC,1.94% (24h),82%,18%
2025-11-13 17:59:33,"$99,754.31",$1.98T,$100.48B,19.94M BTC,2.14% (24h),82%,18%
2025-11-13 18:27:51,"$100,231.86",$1.99T,$99.12B,19.94M BTC,1.7% (24h),82%,18%
2025-11-13 18:59:23,"$99,691.61",$1.98T,$101.37B,19.94M BTC,1.94% (24h),82%,18%
2025-11-13 21:08:08,"$99,391.33",$1.98T,$104.14B,19.94M BTC,2.68% (24h),82%,18%
2025-11-13 22:21:44,"$99,156.97",$1.97T,$104.68B,19.94M BTC,2.5% (24h),82%,18%
2025-11-13 22:57:38,"$99,035.97",$1.97T,$102.07B,19.94M BTC,3.15% (24h),82%,18%
2025-11-13 23:29:49,"$98,936.70",$1.97T,$103.42B,19.94M BTC,3.2% (24h),82%,18%
2025-11-13 23:47:52,"$97,691.48",$1.94T,$101.17B,19.94M BTC,4.19% (24h),82%,18%
2025-11-14 00:00:38,"$97,706.98",$1.94T,$106.75B,19.94M BTC,4.33% (24h),82%,18%
2025-11-14 00:30:43,"$97,408.09",$1.94T,$107.87B,19.94M BTC,4.72% (24h),82%,18%
2025-11-14 00:47:05,"$97,221.23",$1.93T,$109.62B,19.94M BTC,5.34% (24h),82%,18%
2025-11-14 00:59:33,"$97,481.26",$1.94T,$109.01B,19.94M BTC,5.59% (24h),82%,18%
2025-11-14 01:42:30,"$96,835.94",$1.93T,$109.6B,19.94M BTC,6.35% (24h),82%,18%
2025-11-14 02:01:09,"$97,378.65",$1.94T,$110.91B,19.94M BTC,5.98% (24h),82%,18%
2025-11-14 02:29:39,"$97,576.13",$1.94T,$112.02B,19.94M BTC,6.15% (24h),82%,18%
2025-11-14 02:45:00,"$97,091.92",$1.93T,$109.12B,19.94M BTC,6.26% (24h),82%,18%
2025-11-14 02:59:19,"$97,110.42",$1.93T,$113.77B,19.94M BTC,6.12% (24h),82%,18%
2025-11-14 03:37:57,"$97,173.90",$1.93T,$110.04B,19.94M BTC,6.24% (24h),82%,18%
2025-11-14 03:56:00,"$97,277.99",$1.94T,$115.47B,19.94M BTC,6.07% (24h),82%,18%
2025-11-14 04:27:57,"$97,158.56",$1.93T,$113.97B,19.94M BTC,5.77% (24h),82%,18%
2025-11-14 04:45:49,"$97,095.16",$1.93T,$114.13B,19.94M BTC,5.8% (24h),82%,18%
2025-11-14 04:59:35,"$96,846.82",$1.93T,$114.29B,19.94M BTC,5.8% (24h),82%,18%
2025-11-14 05:32:58,"$96,937.14",$1.93T,$115.23B,19.94M BTC,5.92% (24h),82%,18%
2025-11-14 05:52:40,"$97,049.85",$1.93T,$115.64B,19.94M BTC,5.71% (24h),82%,18%
2025-11-14 06:36:40,"$96,050.20",$1.91T,$115.39B,19.94M BTC,6.52% (24h),82%,18%
2025-11-14 06:49:22,"$96,074.78",$1.91T,$116.42B,19.94M BTC,6.66% (24h),82%,18%
2025-11-14 07:01:12,"$96,081.10",$1.91T,$113.23B,19.94M BTC,6.75% (24h),82%,18%
2025-11-14 07:59:21,"$95,316.34",$1.9T,$122.64B,19.94M BTC,7.58% (24h),82%,18%
2025-11-14 08:37:05,"$94,699.11",$1.88T,$126.4B,19.94M BTC,7.4% (24h),82%,18%
2025-11-14 08:52:30,"$95,081.68",$1.89T,$126.06B,19.94M BTC,7.19% (24h),82%,18%
2025-11-14 09:59:31,"$96,514.21",$1.92T,$129.53B,19.94M BTC,6.18% (24h),82%,18%
2025-11-14 10:27:14,"$96,210.98",$1.91T,$129.35B,19.94M BTC,5.79% (24h),82%,18%
2025-11-14 10:43:59,"$96,689.97",$1.92T,$129.8B,19.94M BTC,4.95% (24h),82%,18%
2025-11-14 10:59:19,"$96,767.76",$1.93T,$129.82B,19.94M BTC,4.47% (24h),82%,18%
2025-11-14 11:37:43,"$97,139.81",$1.93T,$128.01B,19.94M BTC,3.99% (24h),82%,18%
2025-11-14 11:56:37,"$97,131.69",$1.93T,$129.61B,19.94M BTC,3.43% (24h),82%,18%
2025-11-14 12:22:45,"$96,874.39",$1.93T,$128.17B,19.94M BTC,3.52% (24h),82%,18%
2025-11-14 12:44:14,"$96,314.01",$1.92T,$127.16B,19.94M BTC,3.64% (24h),82%,18%
2025-11-14 12:59:29,"$95,919.22",$1.91T,$125.32B,19.94M BTC,3.81% (24h),82%,18%
2025-11-14 13:39:56,"$95,542.26",$1.9T,$122.26B,19.94M BTC,2.72% (24h),82%,18%
2025-11-14 13:57:04,"$95,147.83",$1.89T,$120.5B,19.94M BTC,3.33% (24h),82%,18%
2025-11-14 14:20:57,"$95,628.11",$1.9T,$119.75B,19.94M BTC,2.91% (24h),82%,18%
2025-11-14 14:33:19,"$95,504.40",$1.9T,$118.55B,19.94M BTC,3.36% (24h),82%,18%
2025-11-14 14:49:41,"$95,443.64",$1.9T,$117.66B,19.94M BTC,3.38% (24h),82%,18%
2025-11-14 15:01:36,"$95,691.00",$1.9T,$112.57B,19.94M BTC,2.96% (24h),82%,18%
2025-11-14 15:32:51,"$94,941.77",$1.89T,$115.17B,19.94M BTC,3.53% (24h),82%,18%
2025-11-14 15:50:40,"$94,370.87",$1.88T,$115.22B,19.94M BTC,3.97% (24h),82%,18%
2025-11-14 16:10:28,"$94,738.04",$1.88T,$114.88B,19.94M BTC,3.86% (24h),82%,18%
2025-11-14 16:31:17,"$94,670.29",$1.88T,$116.77B,19.94M BTC,3.86% (24h),82%,18%
2025-11-14 16:45:01,"$94,706.01",$1.88T,$114.95B,19.94M BTC,3.88% (24h),82%,18%
2025-11-14 16:59:20,"$94,998.56",$1.89T,$115.93B,19.94M BTC,3.82% (24h),82%,18%
2025-11-14 17:28:57,"$95,140.48",$1.89T,$115.27B,19.94M BTC,4.31% (24h),82%,18%
2025-11-14 17:45:29,"$95,342.28",$1.9T,$115.16B,19.94M BTC,4.46% (24h),82%,18%
2025-11-14 17:59:10,"$94,994.64",$1.89T,$115.73B,19.94M BTC,4.77% (24h),82%,18%
2025-11-14 18:26:34,"$94,280.40",$1.88T,$115.96B,19.94M BTC,5.93% (24h),82%,18%
2025-11-14 18:41:49,"$94,570.44",$1.88T,$115.22B,19.94M BTC,5.79% (24h),82%,18%
2025-11-14 18:53:29,"$94,668.95",$1.88T,$114.51B,19.94M BTC,4.94% (24h),82%,18%
2025-11-14 20:51:06,"$95,358.16",$1.9T,$112.22B,19.94M BTC,4.04% (24h),82%,18%
2025-11-14 22:02:06,"$96,312.86",$1.92T,$111.78B,19.94M BTC,3.27% (24h),82%,18%
2025-11-14 22:45:57,"$96,247.99",$1.92T,$113.74B,19.94M BTC,2.65% (24h),82%,18%
2025-11-14 23:00:28,"$96,322.87",$1.92T,$111.91B,19.94M BTC,2.8% (24h),82%,18%
2025-11-14 23:33:11,"$95,997.02",$1.91T,$113.32B,19.94M BTC,2.39% (24h),82%,18%
2025-11-14 23:51:23,"$95,957.22",$1.91T,$108.74B,19.94M BTC,1.54% (24h),82%,18%
2025-11-15 00:12:27,"$96,027.37",$1.91T,$108.18B,19.94M BTC,1.51% (24h),82%,18%
2025-11-15 00:37:34,"$96,009.36",$1.91T,$107.36B,19.94M BTC,1.28% (24h),82%,18%
2025-11-15 00:49:51,"$96,184.22",$1.91T,$105.67B,19.94M BTC,1.16% (24h),82%,18%
2025-11-15 01:01:14,"$96,279.24",$1.92T,$105.06B,19.94M BTC,1.19% (24h),82%,18%
2025-11-15 01:39:33,"$96,471.11",$1.92T,$104.13B,19.94M BTC,0.4% (24h),82%,18%
2025-11-15 01:54:04,"$96,193.83",$1.91T,$103B,19.94M BTC,0.23% (24h),82%,18%
2025-11-15 02:21:51,"$96,010.05",$1.91T,$101.35B,19.94M BTC,1.44% (24h),82%,18%
2025-11-15 02:34:54,"$96,209.41",$1.91T,$100.42B,19.94M BTC,1.13% (24h),82%,18%
2025-11-15 02:49:28,"$96,157.77",$1.91T,$98.97B,19.94M BTC,1.3% (24h),82%,18%
2025-11-15 03:01:27,"$96,170.06",$1.91T,$99.13B,19.94M BTC,0.92% (24h),82%,18%
2025-11-15 03:34:42,"$95,940.87",$1.91T,$97.15B,19.94M BTC,0.97% (24h),82%,18%
2025-11-15 03:53:09,"$95,764.08",$1.91T,$96.84B,19.94M BTC,1.51% (24h),82%,18%
2025-11-15 04:25:02,"$96,018.82",$1.91T,$96.58B,19.94M BTC,1.31% (24h),82%,18%
2025-11-15 04:41:35,"$95,982.68",$1.91T,$97.5B,19.94M BTC,1.07% (24h),82%,18%
2025-11-15 04:53:44,"$95,805.71",$1.91T,$96.36B,19.94M BTC,1.06% (24h),82%,18%
2025-11-15 05:24:58,"$95,795.59",$1.91T,$95.83B,19.94M BTC,1.26% (24h),82%,18%
2025-11-15 05:43:30,"$95,946.11",$1.91T,$96.25B,19.94M BTC,1.28% (24h),82%,18%
2025-11-15 05:58:47,"$95,910.27",$1.91T,$96.18B,19.94M BTC,0.83% (24h),82%,18%
2025-11-15 06:21:34,"$95,740.81",$1.9T,$94.4B,19.94M BTC,0.73% (24h),82%,18%
2025-11-15 06:34:29,"$95,708.78",$1.9T,$95.01B,19.94M BTC,0.56% (24h),82%,18%
2025-11-15 06:49:14,"$95,616.00",$1.9T,$93.85B,19.94M BTC,0.49% (24h),82%,18%
2025-11-15 07:00:27,"$95,616.56",$1.9T,$92.85B,19.94M BTC,0.55% (24h),82%,18%
2025-11-15 07:53:18,"$95,734.77",$1.9T,$87.27B,19.94M BTC,0.46% (24h),82%,18%
2025-11-15 08:29:04,"$96,027.44",$1.91T,$80.36B,19.94M BTC,1.13% (24h),82%,18%
2025-11-15 08:43:51,"$96,032.89",$1.91T,$81.85B,19.94M BTC,1.36% (24h),82%,18%
2025-11-15 08:59:25,"$96,274.36",$1.92T,$81.49B,19.94M BTC,1.23% (24h),82%,18%
2025-11-15 09:25:52,"$96,160.16",$1.91T,$79.18B,19.94M BTC,0.54% (24h),82%,18%
2025-11-15 09:43:12,"$96,124.35",$1.91T,$78.25B,19.94M BTC,0.01% (24h),82%,18%
2025-11-15 09:58:43,"$96,176.35",$1.91T,$73.64B,19.94M BTC,0.17% (24h),82%,18%
2025-11-15 10:26:52,"$96,297.16",$1.92T,$73.14B,19.94M BTC,0.42% (24h),82%,18%
2025-11-15 10:42:52,"$96,156.75",$1.91T,$71.95B,19.94M BTC,0.39% (24h),82%,18%
2025-11-15 10:59:14,"$96,206.83",$1.91T,$68.81B,19.94M BTC,0.59% (24h),82%,18%
2025-11-15 11:32:13,"$95,712.48",$1.9T,$69.99B,19.94M BTC,1.22% (24h),82%,18%
2025-11-15 11:48:24,"$96,050.95",$1.91T,$67.01B,19.94M BTC,0.88% (24h),82%,18%
2025-11-15 11:59:58,"$96,076.68",$1.91T,$68.4B,19.94M BTC,0.96% (24h),82%,18%
2025-11-15 12:23:45,"$96,059.71",$1.91T,$67.65B,19.94M BTC,0.83% (24h),82%,18%
2025-11-15 12:40:50,"$96,001.60",$1.91T,$67.59B,19.94M BTC,0.48% (24h),82%,18%
2025-11-15 12:53:12,"$96,119.91",$1.91T,$67.49B,19.94M BTC,0.31% (24h),82%,18%
2025-11-15 13:32:01,"$95,960.30",$1.91T,$65.96B,19.94M BTC,0.11% (24h),82%,18%
2025-11-15 13:50:12,"$96,042.42",$1.91T,$65.4B,19.94M BTC,0.85% (24h),82%,18%
2025-11-15 14:11:56,"$96,069.28",$1.91T,$64.15B,19.94M BTC,1.25% (24h),82%,18%
2025-11-15 14:21:59,"$96,048.76",$1.91T,$62.95B,19.94M BTC,0.43% (24h),82%,18%
2025-11-15 14:34:51,"$95,987.69",$1.91T,$62.65B,19.94M BTC,0.49% (24h),82%,18%
2025-11-15 14:49:06,"$95,888.66",$1.91T,$62.2B,19.94M BTC,0.43% (24h),82%,18%
2025-11-15 15:01:01,"$95,963.63",$1.91T,$62.13B,19.94M BTC,0.28% (24h),82%,18%
2025-11-15 15:29:10,"$95,630.77",$1.9T,$61.13B,19.94M BTC,0.75% (24h),82%,18%
2025-11-15 15:43:29,"$95,517.69",$1.9T,$59.9B,19.94M BTC,1.32% (24h),82%,18%
2025-11-15 15:58:40,"$95,136.24",$1.89T,$58.43B,19.94M BTC,0.98% (24h),82%,18%
2025-11-15 16:23:32,"$95,467.21",$1.9T,$58.21B,19.94M BTC,0.54% (24h),82%,18%
2025-11-15 16:40:18,"$95,366.94",$1.9T,$58.03B,19.94M BTC,0.69% (24h),82%,18%
2025-11-15 16:52:20,"$95,112.00",$1.89T,$57.78B,19.94M BTC,0.23% (24h),82%,18%
2025-11-15 17:20:32,"$95,443.37",$1.9T,$57.4B,19.94M BTC,0.61% (24h),82%,18%
2025-11-15 17:35:13,"$95,431.29",$1.9T,$55.26B,19.94M BTC,0.17% (24h),82%,18%
2025-11-15 17:49:12,"$95,382.55",$1.9T,$56.59B,19.94M BTC,0.06% (24h),82%,18%
2025-11-15 18:01:15,"$95,547.95",$1.9T,$56.47B,19.94M BTC,0.51% (24h),82%,18%
2025-11-15 18:26:26,"$95,570.24",$1.9T,$55.27B,19.94M BTC,1.35% (24h),82%,18%
2025-11-15 18:40:55,"$95,588.00",$1.9T,$54.65B,19.94M BTC,1.09% (24h),82%,18%
2025-11-15 18:53:05,"$95,536.37",$1.9T,$38.81B,19.94M BTC,0.72% (24h),82%,18%
2025-11-15 21:00:34,"$95,207.10",$1.89T,$36.32B,19.94M BTC,0.38% (24h),82%,18%
2025-11-15 22:25:21,"$95,795.99",$1.91T,$50.8B,19.94M BTC,0.76% (24h),82%,18%
2025-11-15 23:02:32,"$95,769.62",$1.91T,$49.81B,19.94M BTC,0.55% (24h),82%,18%
2025-11-15 23:38:49,"$95,642.98",$1.9T,$49.65B,19.94M BTC,0.44% (24h),82%,18%
2025-11-15 23:53:38,"$95,739.86",$1.9T,$49.51B,19.94M BTC,0.23% (24h),82%,18%
2025-11-16 00:24:47,"$95,881.21",$1.91T,$49.62B,19.94M BTC,0.17% (24h),82%,18%
2025-11-16 00:44:13,"$95,885.36",$1.91T,$49.43B,19.94M BTC,0.15% (24h),82%,18%
2025-11-16 00:59:06,"$95,851.63",$1.91T,$49.2B,19.94M BTC,0.42% (24h),82%,18%
2025-11-16 01:39:15,"$95,903.07",$1.91T,$49.09B,19.94M BTC,0.61% (24h),82%,18%
2025-11-16 01:55:36,"$95,901.89",$1.91T,$49.09B,19.94M BTC,0.34% (24h),82%,18%
2025-11-16 02:23:21,"$95,855.80",$1.91T,$48.5B,19.94M BTC,0.13% (24h),82%,18%
2025-11-16 02:40:49,"$95,856.26",$1.91T,$48.16B,19.94M BTC,0.29% (24h),82%,18%
2025-11-16 02:52:41,"$95,958.89",$1.91T,$48.22B,19.94M BTC,0.25% (24h),82%,18%
2025-11-16 03:30:23,"$95,830.33",$1.91T,$48.07B,19.94M BTC,0.08% (24h),82%,18%
2025-11-16 03:49:11,"$95,975.29",$1.91T,$47.8B,19.94M BTC,0.17% (24h),82%,18%
2025-11-16 04:01:03,"$96,040.96",$1.91T,$47.51B,19.94M BTC,0.26% (24h),82%,18%
2025-11-16 04:28:13,"$96,004.23",$1.91T,$45.71B,19.94M BTC,0.07% (24h),82%,18%
2025-11-16 04:43:26,"$96,131.31",$1.91T,$46.94B,19.94M BTC,0.14% (24h),82%,18%
2025-11-16 04:58:46,"$96,455.05",$1.92T,$47.08B,19.94M BTC,0.68% (24h),82%,18%
2025-11-16 05:28:49,"$96,414.60",$1.92T,$48.14B,19.94M BTC,0.62% (24h),82%,18%
2025-11-16 05:44:56,"$96,362.27",$1.92T,$48.39B,19.94M BTC,0.46% (24h),82%,18%
2025-11-16 05:58:59,"$96,376.37",$1.92T,$47.99B,19.94M BTC,0.48% (24h),82%,18%
2025-11-16 06:22:01,"$95,858.06",$1.91T,$48.43B,19.94M BTC,0.12% (24h),82%,18%
2025-11-16 06:40:39,"$95,583.58",$1.9T,$49.49B,19.94M BTC,0.17% (24h),82%,18%
2025-11-16 06:53:09,"$95,510.92",$1.9T,$49.77B,19.94M BTC,0.08% (24h),82%,18%
2025-11-16 07:44:39,"$95,759.34",$1.91T,$50.05B,19.94M BTC,0.14% (24h),82%,18%
2025-11-16 08:15:54,"$95,704.69",$1.9T,$50.43B,19.94M BTC,0.12% (24h),82%,18%
2025-11-16 08:37:38,"$95,287.92",$1.9T,$50.29B,19.94M BTC,0.83% (24h),82%,18%
2025-11-16 08:50:24,"$95,261.25",$1.9T,$46.2B,19.94M BTC,0.75% (24h),82%,18%
2025-11-16 09:02:13,"$95,377.84",$1.9T,$50.26B,19.94M BTC,0.97% (24h),82%,18%
2025-11-16 09:30:42,"$95,373.02",$1.9T,$50.07B,19.94M BTC,0.74% (24h),82%,18%
2025-11-16 09:44:33,"$95,517.20",$1.9T,$49.9B,19.94M BTC,0.63% (24h),82%,18%
2025-11-16 09:58:57,"$95,498.03",$1.9T,$50B,19.94M BTC,0.69% (24h),82%,18%
2025-11-16 10:26:19,"$95,362.24",$1.9T,$45.81B,19.94M BTC,0.99% (24h),82%,18%
2025-11-16 10:41:23,"$95,353.71",$1.9T,$49.79B,19.94M BTC,0.81% (24h),82%,18%
2025-11-16 10:53:41,"$94,989.23",$1.89T,$49.85B,19.94M BTC,1.33% (24h),82%,18%
2025-11-16 11:28:32,"$94,281.05",$1.88T,$50.75B,19.94M BTC,1.55% (24h),82%,18%
2025-11-16 11:47:09,"$94,285.96",$1.88T,$53.44B,19.94M BTC,1.72% (24h),82%,18%
2025-11-16 11:59:17,"$94,146.99",$1.87T,$53.44B,19.94M BTC,1.99% (24h),82%,18%
2025-11-16 12:24:22,"$94,293.23",$1.88T,$54.27B,19.94M BTC,1.9% (24h),82%,18%
2025-11-16 12:41:48,"$94,026.43",$1.87T,$50.4B,19.94M BTC,2.04% (24h),82%,18%
2025-11-16 12:59:16,"$94,125.92",$1.87T,$54.95B,19.94M BTC,2.08% (24h),82%,18%
2025-11-16 13:37:09,"$94,637.70",$1.88T,$59.21B,19.94M BTC,1.46% (24h),82%,18%
2025-11-16 13:53:03,"$93,851.06",$1.87T,$55.74B,19.94M BTC,2.28% (24h),82%,18%
2025-11-16 14:19:26,"$94,430.44",$1.88T,$57.73B,19.94M BTC,1.67% (24h),82%,18%
2025-11-16 14:31:50,"$94,275.20",$1.88T,$62.22B,19.94M BTC,1.75% (24h),82%,18%
2025-11-16 14:44:06,"$94,125.29",$1.87T,$62.49B,19.94M BTC,1.88% (24h),82%,18%
2025-11-16 14:59:03,"$93,939.06",$1.87T,$62.43B,19.94M BTC,2.13% (24h),82%,18%
2025-11-16 15:30:03,"$94,571.65",$1.88T,$58.01B,19.94M BTC,1.1% (24h),82%,18%
2025-11-16 15:45:14,"$94,278.23",$1.88T,$63.15B,19.94M BTC,1.19% (24h),82%,18%
2025-11-16 15:59:23,"$94,176.48",$1.87T,$62.62B,19.94M BTC,1.04% (24h),82%,18%
2025-11-16 16:24:55,"$93,663.12",$1.86T,$63.83B,19.94M BTC,1.9% (24h),82%,18%
2025-11-16 16:40:58,"$93,565.51",$1.86T,$64.08B,19.94M BTC,1.91% (24h),82%,18%
2025-11-16 16:53:08,"$93,455.44",$1.86T,$64.59B,19.94M BTC,1.71% (24h),82%,18%
2025-11-16 17:23:11,"$93,434.24",$1.86T,$61.66B,19.94M BTC,2.2% (24h),82%,18%
2025-11-16 17:44:14,"$93,612.59",$1.86T,$66.04B,19.94M BTC,1.91% (24h),82%,18%
2025-11-16 17:59:12,"$94,167.72",$1.87T,$63.12B,19.94M BTC,1.45% (24h),82%,18%
2025-11-16 18:26:07,"$94,172.29",$1.87T,$65.39B,19.94M BTC,1.46% (24h),82%,18%
2025-11-16 18:41:55,"$94,275.90",$1.88T,$70.51B,19.94M BTC,1.36% (24h),82%,18%
2025-11-16 18:54:25,"$94,409.47",$1.88T,$70.55B,19.94M BTC,1.18% (24h),82%,18%
2025-11-16 20:56:26,"$94,737.15",$1.88T,$74.32B,19.94M BTC,0.48% (24h),82%,18%
2025-11-16 22:21:25,"$95,177.39",$1.89T,$73.14B,19.94M BTC,0.63% (24h),82%,18%
2025-11-16 22:59:58,"$95,416.41",$1.9T,$74.44B,19.94M BTC,0.26% (24h),82%,18%
2025-11-16 23:46:32,"$95,251.86",$1.9T,$76.01B,19.94M BTC,0.4% (24h),82%,18%
2025-11-16 23:54:21,"$95,132.68",$1.89T,$76.2B,19.94M BTC,0.63% (24h),82%,18%
2025-11-17 00:26:57,"$94,975.74",$1.89T,$76.39B,19.94M BTC,1% (24h),82%,18%
2025-11-17 00:46:36,"$95,096.45",$1.89T,$76.26B,19.94M BTC,0.8% (24h),82%,18%
2025-11-17 00:59:27,"$95,124.90",$1.89T,$76.01B,19.94M BTC,0.75% (24h),82%,18%
2025-11-17 01:43:07,"$94,856.91",$1.89T,$75.98B,19.94M BTC,1.09% (24h),82%,18%
2025-11-17 02:01:30,"$95,223.27",$1.89T,$75.78B,19.94M BTC,0.53% (24h),82%,18%
2025-11-17 02:30:20,"$95,393.66",$1.9T,$77.11B,19.94M BTC,0.39% (24h),82%,18%
2025-11-17 02:45:35,"$95,698.29",$1.9T,$74.51B,19.94M BTC,0.17% (24h),82%,18%
2025-11-17 02:59:26,"$95,675.81",$1.9T,$78B,19.94M BTC,0.33% (24h),82%,18%
2025-11-17 03:46:37,"$95,567.23",$1.9T,$78.52B,19.94M BTC,0.46% (24h),82%,18%
2025-11-17 03:59:52,"$95,546.46",$1.9T,$78.37B,19.94M BTC,0.5% (24h),82%,18%
2025-11-17 04:35:25,"$95,740.33",$1.9T,$77.72B,19.94M BTC,0.32% (24h),82%,18%
2025-11-17 04:52:38,"$95,587.00",$1.9T,$77.49B,19.94M BTC,0.72% (24h),82%,18%
2025-11-17 05:50:36,"$95,711.43",$1.9T,$78.12B,19.94M BTC,0.7% (24h),82%,18%
2025-11-17 06:10:27,"$95,680.29",$1.9T,$77.46B,19.94M BTC,0.6% (24h),82%,18%
2025-11-17 07:14:31,"$95,261.06",$1.9T,$75.4B,19.94M BTC,0.43% (24h),82%,18%
2025-11-17 08:29:35,"$94,601.68",$1.88T,$77B,19.94M BTC,0.98% (24h),82%,18%
2025-11-17 08:55:49,"$93,592.13",$1.86T,$77.24B,19.94M BTC,1.78% (24h),82%,18%
2025-11-17 09:33:59,"$94,485.78",$1.88T,$79.41B,19.94M BTC,0.93% (24h),82%,18%
2025-11-17 09:48:39,"$95,431.37",$1.9T,$82.14B,19.94M BTC,0.11% (24h),82%,18%
2025-11-17 10:00:27,"$94,745.93",$1.89T,$83.3B,19.94M BTC,0.78% (24h),82%,18%
2025-11-17 10:33:17,"$94,273.64",$1.88T,$84.59B,19.94M BTC,1.08% (24h),82%,18%
2025-11-17 10:53:39,"$94,060.06",$1.87T,$86.72B,19.94M BTC,1.15% (24h),82%,18%
2025-11-17 11:34:57,"$93,474.85",$1.86T,$86.59B,19.94M BTC,0.69% (24h),82%,18%
2025-11-17 11:57:51,"$94,168.93",$1.87T,$82.53B,19.95M BTC,0.12% (24h),82%,18%
2025-11-17 12:26:05,"$93,620.76",$1.86T,$86.27B,19.95M BTC,0.72% (24h),82%,18%
2025-11-17 13:55:53,"$92,501.05",$1.84T,$86.24B,19.95M BTC,1.67% (24h),82%,18%
2025-11-17 14:21:07,"$92,167.39",$1.83T,$86.57B,19.95M BTC,2.29% (24h),82%,18%
2025-11-17 14:33:32,"$91,954.35",$1.83T,$87.2B,19.95M BTC,2.51% (24h),82%,18%
2025-11-17 15:13:16,"$91,427.01",$1.82T,$91.87B,19.95M BTC,3.06% (24h),82%,18%
2025-11-17 15:33:14,"$91,498.97",$1.82T,$93.4B,19.95M BTC,3.25% (24h),82%,18%
2025-11-17 15:50:03,"$91,841.69",$1.83T,$94.01B,19.95M BTC,2.57% (24h),82%,18%
2025-11-17 16:01:52,"$91,943.99",$1.83T,$93.46B,19.95M BTC,2.28% (24h),82%,18%
2025-11-17 16:44:19,"$91,898.56",$1.83T,$89.44B,19.95M BTC,1.58% (24h),82%,18%
2025-11-17 16:59:00,"$91,824.53",$1.83T,$95.46B,19.95M BTC,1.69% (24h),82%,18%
2025-11-17 17:28:47,"$91,989.72",$1.83T,$95.65B,19.95M BTC,1.72% (24h),82%,18%
2025-11-17 17:46:35,"$92,212.80",$1.83T,$95.5B,19.95M BTC,1.42% (24h),82%,18%
2025-11-17 17:58:51,"$92,142.63",$1.83T,$94.44B,19.95M BTC,2.31% (24h),82%,18%
2025-11-17 18:35:18,"$91,860.85",$1.83T,$94.59B,19.95M BTC,2.31% (24h),82%,18%
2025-11-17 18:43:08,"$91,855.99",$1.83T,$92.81B,19.95M BTC,2.55% (24h),82%,18%
2025-11-17 18:58:41,"$92,088.96",$1.83T,$94.51B,19.95M BTC,2.28% (24h),82%,18%
2025-11-17 21:07:02,"$91,207.36",$1.81T,$95.75B,19.95M BTC,3.87% (24h),82%,18%
2025-11-17 22:38:49,"$90,256.79",$1.8T,$103.13B,19.95M BTC,5.25% (24h),82%,18%
2025-11-17 22:55:58,"$90,651.32",$1.8T,$104.28B,19.95M BTC,4.96% (24h),82%,18%
2025-11-17 23:30:52,"$89,863.99",$1.79T,$104.88B,19.95M BTC,5.77% (24h),82%,18%
2025-11-17 23:50:24,"$89,815.54",$1.79T,$106.7B,19.95M BTC,5.65% (24h),82%,18%
2025-11-18 00:09:41,"$89,965.41",$1.79T,$109.93B,19.95M BTC,5.31% (24h),82%,18%
2025-11-18 00:31:54,"$90,102.35",$1.79T,$110.6B,19.95M BTC,5.24% (24h),82%,18%
2025-11-18 00:48:01,"$90,125.83",$1.79T,$109.95B,19.95M BTC,5.24% (24h),82%,18%
2025-11-18 01:15:02,"$90,056.90",$1.79T,$106.57B,19.95M BTC,5.1% (24h),82%,18%
